address,year,Lon,Lat
"г. Пермь, ул. Закамская, д. 36",1953,55.955143,58.002229
"г. Пермь, ул. Закамская, д. 37",1966,55.955511,58.003579
"г. Пермь, ул. Закамская, д. 37/А",1965,55.954981,58.003898
"г. Пермь, ул. Закамская, д. 37/Б",1966,55.954218,58.004113
"г. Пермь, ул. Закамская, д. 38",1953,55.955529,58.002482
"г. Пермь, ул. Закамская, д. 40",1957,55.956382,58.002997
"г. Пермь, ул. Закамская, д. 41, к. А",1991,55.957478,58.005119
"г. Пермь, ул. Закамская, д. 42",1957,55.956885,58.003317
"г. Пермь, ул. Закамская, д. 44",1957,55.957496,58.003679
"г. Пермь, ул. Закамская, д. 46",1958,55.95791,58.003989
"г. Пермь, ул. Закамская, д. 48",1950,55.95888,58.004542
"г. Пермь, ул. Закамская, д. 50",1954,55.959248,58.004785
"г. Пермь, ул. Закамская, д. 54",1949,55.960119,58.005315
"г. Пермь, ул. Закамская, д. 56",1953,55.960461,58.005563
"г. Пермь, ул. Закамская, д. 58",1959,55.962356,58.006054
"г. Пермь, ул. Закамская, д. 62",1959,55.963596,58.006621
"г. Пермь, ул. Закамская, д. 66",1959,55.96471,58.00717
"г. Пермь, ул. Закамская, д. 83",1959,55.962266,58.006922
"г. Пермь, ул. Закамская, д. 85",1959,55.963237,58.007222
"г. Пермь, ул. Запорожская, д. 1",2007,56.290304,57.986459
"г. Пермь, ул. Запорожская, д. 1/1",2009,56.291301,57.986435
"г. Пермь, ул. Запорожская, д. 3",1975,56.290367,57.98551
"г. Пермь, ул. Запорожская, д. 5",1975,56.291247,57.984799
"г. Пермь, ул. Запорожская, д. 7",1975,56.291283,57.984088
"г. Пермь, ул. Запорожская, д. 11",1979,56.291418,57.982237
"г. Пермь, ул. Запорожская, д. 13",1982,56.291194,57.981678
"г. Пермь, ул. Запорожская, д. 15",1982,56.290241,57.98185
"г. Пермь, ул. Запорожская, д. 17",1982,56.29025,57.981368
"г. Пермь, ул. Запорожская, д. 21",1982,56.289873,57.981029
"г. Пермь, ул. Запорожская, д. 23",1983,56.289145,57.980996
"г. Пермь, ул. Запорожская, д. 25",1983,56.287537,57.980867
"г. Пермь, ул. Запрудская 4-я, д. 29",1962,56.356528,58.035545
"г. Пермь, ул. Запрудская 4-я, д. 31",1962,56.356537,58.035959
"г. Пермь, ул. Зарайская, д. 1",1959,56.389532,58.134933
"г. Пермь, ул. Зарайская, д. 7",1960,56.391131,58.134648
"г. Пермь, ул. Зарайская, д. 9, к. Б",1961,56.391589,58.133983
"г. Пермь, ул. Зарайская, д. 9Б",1961,56.391589,58.133983
"г. Пермь, ул. Зарайская, д. 10",1959,56.392479,58.134862
"г. Пермь, ул. Зарайская, д. 10, к. А",1959,56.392559,58.135214
"г. Пермь, ул. Зарайская, д. 10А",1959,56.392559,58.135214
"г. Пермь, ул. Зарайская, д. 12",1959,56.393503,58.134758
"г. Пермь, ул. Заречная, д. 2",1987,56.407822,58.033734
"г. Пермь, ул. Заречная, д. 3",1988,56.40678,58.033677
"г. Пермь, ул. Заречная, д. 4",1987,56.407247,58.033586
"г. Пермь, ул. Заречная, д. 7",1989,56.405711,58.033334
"г. Пермь, ул. Заречная, д. 140",1966,56.09263,58.047907
"г. Пермь, ул. Заречная, д. 143",1976,56.093986,58.043267
"г. Пермь, ул. Заречная, д. 156",1960,56.092046,58.046078
"г. Пермь, ул. Заречная, д. 157",1960,56.092091,58.046644
"г. Пермь, ул. Заречная, д. 162",1994,56.09051,58.042919
"г. Пермь, ул. Звенигородская, д. 2",1996,56.305755,58.111478
"г. Пермь, ул. Звенигородская, д. 10",1960,56.309259,58.111663
"г. Пермь, ул. Звонарева, д. 2",1984,56.30872,58.001018
"г. Пермь, ул. Звонарева, д. 2/1",2008,56.308037,58.001256
"г. Пермь, ул. Звонарева, д. 4",1986,56.307399,58.000207
"г. Пермь, ул. Звонарева, д. 5",1986,56.309627,57.999644
"г. Пермь, ул. Звонарева, д. 6",1985,56.306465,57.999916
"г. Пермь, ул. Звонарева, д. 37",1961,56.304569,57.999444
"г. Пермь, ул. Звонарева, д. 39",1962,56.303941,57.999611
"г. Пермь, ул. Звонарева, д. 39А",1973,56.303456,57.999988
"г. Пермь, ул. Звонарева, д. 43, лит. а",1972,56.302342,57.999768
"г. Пермь, ул. Звонарева, д. 43",1961,56.302737,57.999167
"г. Пермь, ул. Звонарева, д. 43А",1972,56.302342,57.999768
"г. Пермь, ул. Зенкова, д. 4",1988,56.322123,58.033786
"г. Пермь, ул. Зенкова, д. 6",1988,56.321709,58.032814
"г. Пермь, ул. Зенкова, д. 8",1987,56.320056,58.033234
"г. Пермь, ул. Зюкайская, д. 4",1971,56.375491,58.110803
"г. Пермь, ул. Ивана Франко, д. 40, к. 1",1973,56.355477,58.06254
"г. Пермь, ул. Ивана Франко, д. 40, к. 2",1974,56.357229,58.062097
"г. Пермь, ул. Ивана Франко, д. 40, к. 3",1974,56.358558,58.061716
"г. Пермь, ул. Ивана Франко, д. 40/1",1973,56.355477,58.06254
"г. Пермь, ул. Ивана Франко, д. 40/2",1974,56.357229,58.062097
"г. Пермь, ул. Ивана Франко, д. 40/3",1974,56.358558,58.061716
"г. Пермь, ул. Ивана Франко, д. 42",2010,56.356267,58.062812
"г. Пермь, ул. Ивана Франко, д. 45",1992,56.35713,58.063845
"г. Пермь, ул. Ивана Франко, д. 46",2006,56.359537,58.061988
"г. Пермь, ул. Ивана Франко, д. 47",1977,56.357804,58.063449
"г. Пермь, ул. Ивановская, д. 13",1982,56.311855,58.031595
"г. Пермь, ул. Ивановская, д. 14, к. а",2015,56.309573,58.030418
"г. Пермь, ул. Ивановская, д. 15",1982,56.311127,58.030813
"г. Пермь, ул. Ивановская, д. 16",2008,56.309681,58.029993
"г. Пермь, ул. Ивановская, д. 17",1981,56.31119,58.030079
"г. Пермь, ул. Ивановская, д. 19",1984,56.312331,58.030093
"г. Пермь, ул. Ивдельская, д. 3",1961,56.356771,58.0688
"г. Пермь, ул. Ивдельская, д. 5",1962,56.356995,58.068581
"г. Пермь, тер. ИГСК-0581 Мира (Новые Ляды), д. 12",1972,56.204075,57.983868
"г. Пермь, тер. ИГСК-0581 Мира (Новые Ляды), д. 14",1975,56.202808,57.983778
"г. Пермь, ул. Индустриализации, д. 12",1931,56.300743,58.027024
"г. Пермь, ул. Индустриализации, д. 14",1934,56.300976,58.026567
"г. Пермь, ул. Индустриализации, д. 16",1930,56.301353,58.026343
"г. Пермь, ул. Индустриализации, д. 18",1930,56.301937,58.026047
"г. Пермь, ул. Индустриализации, д. 22",1961,56.303204,58.024975
"г. Пермь, ул. Инженерная, д. 6",1977,56.302009,58.023779
"г. Пермь, ул. Инженерная, д. 6, к. а",1978,56.301138,58.024117
"г. Пермь, ул. Инженерная, д. 6а",1987,56.301138,58.024117
"г. Пермь, ул. Инженерная, д. 10",1941,56.300455,58.023788
"г. Пермь, ул. Инженерная, д. 12",1939,56.300033,58.023436
"г. Пермь, ул. Инженерная, д. 14",1940,56.299377,58.022973
"г. Пермь, ул. Инженерная, д. 15",1934,56.296745,58.021014
"г. Пермь, ул. Инженерная, д. 17",1939,56.295613,58.019875
"г. Пермь, ул. Инженерная, д. 17, к. а",1958,56.295865,58.020271
"г. Пермь, ул. Инженерная, д. 17а",1958,56.295865,58.020271
"г. Пермь, ул. Инженерная, д. 18",1958,56.297724,58.022359
"г. Пермь, ул. Иньвенская, д. 13",1973,56.357795,58.064587
"г. Пермь, ул. Иньвенская, д. 15",1973,56.358675,58.064364
"г. Пермь, ул. Иньвенская, д. 17",2007,56.359474,58.064197
"г. Пермь, ул. Ипподромная 1-я, д. 5",2012,56.144517,57.969083
"г. Пермь, ул. Кабельщиков, д. 6",2004,56.298102,58.097297
"г. Пермь, ул. Кабельщиков, д. 8",1994,56.298146,58.098144
"г. Пермь, ул. Кабельщиков, д. 19",1963,56.295649,58.100232
"г. Пермь, ул. Кабельщиков, д. 83",1988,56.289244,58.110313
"г. Пермь, ул. Кабельщиков, д. 85",1985,56.288732,58.111117
"г. Пермь, ул. Кабельщиков, д. 87",1983,56.288705,58.11183
"г. Пермь, ул. Кабельщиков, д. 93",1972,56.289136,58.113879
"г. Пермь, ул. Кабельщиков, д. 95",1976,56.287717,58.114359
"г. Пермь, ул. Кабельщиков, д. 99",1976,56.289154,58.115704
"г. Пермь, ул. Кавалерийская, д. 2",1963,56.194984,57.989498
"г. Пермь, ул. Кавалерийская, д. 3",1964,56.195182,57.988916
"г. Пермь, ул. Кавалерийская, д. 3а",1969,56.195406,57.988597
"г. Пермь, ул. Кавалерийская, д. 4",1964,56.195676,57.988244
"г. Пермь, ул. Кавалерийская, д. 5",1961,56.196304,57.987695
"г. Пермь, ул. Кавалерийская, д. 15",1962,56.20279,57.98477
"г. Пермь, ул. Кавалерийская, д. 17",1963,56.2035,57.984293
"г. Пермь, ул. Кавалерийская, д. 18",1958,56.205512,57.980896
"г. Пермь, ул. Кавалерийская, д. 24",1978,56.20633,57.979593
"г. Пермь, ул. Кавалерийская, д. 26",1982,56.206896,57.979273
"г. Пермь, ул. Кавалерийская, д. 30",1959,56.210606,57.976224
"г. Пермь, ул. Кавалерийская, д. 51",1961,56.211432,57.976152
"г. Пермь, ул. Кавказская, д. 24, к. А",2013,56.379004,58.119251
"г. Пермь, ул. Казахская, д. 3",1958,56.301066,57.974525
"г. Пермь, ул. Казахская, д. 72",1993,56.316625,57.974773
"г. Пермь, ул. Казахская, д. 104",1961,56.319005,57.974525
"г. Пермь, ул. Казахская, д. 106",1961,56.320299,57.974405
"г. Пермь, ул. Калинина, д. 13",2006,56.012743,58.022992
"г. Пермь, ул. Калинина, д. 15",1960,56.013147,58.023626
"г. Пермь, ул. Калинина, д. 17",1961,56.01356,58.024132
"г. Пермь, ул. Калинина, д. 21",1963,56.014719,58.025762
"г. Пермь, ул. Калинина, д. 30",1997,56.016246,58.026095
"г. Пермь, ул. Калинина, д. 30, к. а",1984,56.01851,58.026462
"г. Пермь, ул. Калинина, д. 32, к. А",1991,56.017252,58.026796
"г. Пермь, ул. Калинина, д. 36",1974,56.017387,58.02782
"г. Пермь, ул. Калинина, д. 39",1955,56.016911,58.029226
"г. Пермь, ул. Калинина, д. 41",1954,56.017225,58.029707
"г. Пермь, ул. Калинина, д. 42",2016,56.018851,58.030179
"г. Пермь, ул. Калинина, д. 43",1953,56.017504,58.030132
"г. Пермь, ул. Калинина, д. 45",1952,56.0178,58.030527
"г. Пермь, ул. Калинина, д. 46",2016,56.019256,58.031132
"г. Пермь, ул. Калинина, д. 47",1953,56.018061,58.030956
"г. Пермь, ул. Калинина, д. 49",1954,56.01842,58.031475
"г. Пермь, ул. Калинина, д. 50",2013,56.019777,58.031861
"г. Пермь, ул. Калинина, д. 52",2014,56.0201,58.032433
"г. Пермь, ул. Калинина, д. 60",2012,56.020666,58.033181
"г. Пермь, ул. Калинина, д. 64",2013,56.02107,58.033796
"г. Пермь, ул. Калинина, д. 64, к. а",2016,56.021995,58.034163
"г. Пермь, ул. Калинина, д. 68",1968,56.022516,58.035788
"г. Пермь, ул. Калинина, д. 74",1979,56.023415,58.037165
"г. Пермь, ул. Каляева, д. 12",1986,56.023873,58.029317
"г. Пермь, ул. Каляева, д. 14",1985,56.022822,58.028878
"г. Пермь, ул. Каляева, д. 17",1989,56.018968,58.027272
"г. Пермь, ул. Каляева, д. 21",1981,56.018555,58.028097
"г. Пермь, ул. Каляева, д. 41",1960,56.010623,58.029474
"г. Пермь, ул. Каляева, д. 41, к. а",1960,56.010452,58.029069
"г. Пермь, ул. Каляева, д. 41А",1960,56.010452,58.029069
"г. Пермь, ул. Каляева, д. 72",1958,56.010793,58.031871
"г. Пермь, ул. Каменского, д. 12",1982,56.174089,57.998819
"г. Пермь, ул. Камчатовская, д. 5",1994,56.234348,57.999501
"г. Пермь, ул. Камчатовская, д. 18",2008,56.236675,57.999573
"г. Пермь, ул. Камчатовская, д. 20",2008,56.235444,57.999778
"г. Пермь, ул. Камышинская, д. 7",1962,56.034751,58.034825
"г. Пермь, ул. Камышинская, д. 10",1959,56.033476,58.03342
"г. Пермь, ул. Камышинская, д. 11",1961,56.034769,58.035792
"г. Пермь, ул. Камышинская, д. 11, к. а",1961,56.035668,58.035749
"г. Пермь, ул. Камышинская, д. 11, к. б",1962,56.036288,58.035721
"г. Пермь, ул. Камышинская, д. 11а",1961,56.035668,58.035749
"г. Пермь, ул. Камышинская, д. 12",1960,56.034132,58.033624
"г. Пермь, ул. Камышинская, д. 15",1989,56.034725,58.037679
"г. Пермь, ул. Камышинская, д. 18",1953,56.034141,58.035211
"г. Пермь, ул. Камышинская, д. 20",1952,56.03326,58.035206
"г. Пермь, ул. Камышинская, д. 22",1952,56.03326,58.035673
"г. Пермь, ул. Камышинская, д. 24",1953,56.034123,58.035702
"г. Пермь, ул. Камышловская, д. 2",1952,56.199808,57.967059
